>	15:12:01	51.434965	17.693195	155.60	20	38	46	0.00	10.20	57.40	-8.61194	-4.03662	-2.33914
										-8.44435	-4.19943	-2.32716
										-8.67898	-4.27844	-2.42772
										-8.49223	-4.17309	-2.27689
										-8.65504	-4.01029	-2.36787
										-8.22648	-3.96240	-2.42054
										-8.36295	-4.15155	-2.56180
										-8.26239	-4.18746	-2.34632
										-8.59997	-4.03184	-2.36308
										-8.37731	-4.05817	-2.29365
										-8.51857	-4.08930	-2.33914
										-16.85039	-8.44196	-4.55377
										-8.64067	-4.39336	-2.42772
										-8.33182	-4.38378	-2.31280
										-8.58800	-4.08690	-2.45645
										-8.44674	-4.18506	-2.45645
										-8.51618	-4.24013	-2.51870
										-8.45153	-3.98635	-2.45166
										-8.42759	-3.86424	-2.46842
										-8.50420	-4.07254	-2.49715
										-8.44196	-4.17070	-2.25055
										-8.98304	-4.09887	-2.31280
										-8.86812	-4.37421	-2.22421
										-8.97107	-4.51307	-2.17633
										-9.06205	-4.46040	-1.99437
										-9.29429	-4.49870	-1.98240
>	15:12:03	51.434735	17.692801	154.90	20	35	42	0.00	10.20	57.60	-8.30070	-4.27604	-1.80523
										-8.65265	-4.28323	-1.96085
										-8.40844	-4.43167	-1.94170
										-8.61913	-4.30717	-2.03268
										-8.55688	-4.32393	-1.88903
										-8.79630	-4.50110	-1.97522
										-8.50420	-4.64954	-1.82438
										-8.68856	-4.46279	-1.97761
										-8.55927	-4.43406	-2.00874
										-8.29830	-4.43885	-2.08774
										-8.32943	-4.16352	-2.04944
										-8.06846	-4.03662	-1.97282
										-8.17620	-3.98874	-2.02071
										-8.26718	-4.07733	-1.99198
										-8.26239	-4.16831	-1.85551
										-8.67180	-4.10366	-2.11408
										-8.25281	-4.24971	-1.97282
										-9.06445	-4.37899	-2.20506
										-8.64307	-4.66391	-1.83396
										-9.04769	-4.53222	-2.16436
										-8.90643	-4.64715	-2.26491
										-8.71489	-4.86023	-2.39420
										-8.86094	-4.62560	-2.46363
										-8.39886	-4.44603	-2.21942
										-8.78672	-4.35505	-2.36068
										-8.26957	-4.40054	-2.08774
>	15:12:04	51.434604	17.692627	153.90	20	35	42	0.00	10.20	57.60	-8.51378	-4.70700	-1.85311
										-8.49223	-4.79798	-1.97043
										-8.66222	-4.74052	-2.05422
										-8.55209	-4.83868	-1.96803
										-8.73405	-5.03022	-2.13323
										-8.46829	-5.09726	-1.98000
										-8.62391	-5.01585	-2.03507
										-8.55688	-4.97994	-2.01592
										-8.47069	-5.07810	-2.17872
										-7.98945	-4.93445	-2.00634
										-8.37731	-4.61363	-2.20985
										-8.10198	-4.71897	-2.05183
										-8.49223	-4.90333	-2.33195
										-8.05170	-4.98473	-2.28167
										-8.24563	-4.69024	-2.54025
										-8.10677	-4.56335	-2.45645
										-8.35816	-4.61363	-2.41814
										-8.15705	-4.72376	-2.32716
										-8.34379	-4.71658	-2.49955
										-8.40125	-4.78122	-2.61686
										-8.56406	-4.88657	-2.68151
										-8.35576	-4.83868	-2.57616
										-8.70053	-4.70461	-2.72700
										-8.35816	-4.97276	-2.70066
										-8.52336	-5.07092	-2.76770
										-8.26718	-4.83389	-2.55701
										-8.22648	-4.74770	-2.70545
										-8.35816	-4.70939	-2.77967
										-8.32464	-4.72137	-2.61686
										-8.41323	-4.64715	-2.66714
										-8.29351	-4.60884	-2.71742
										-8.24802	-4.54659	-2.79164
										-8.31985	-4.51068	-2.80600
										-8.49223	-4.58011	-2.80361
										-8.49223	-4.71897	-2.80361
										-8.52815	-4.70221	-2.80840
										-8.41083	-4.68066	-2.86825
										-8.37971	-4.69982	-2.91614
										-8.15944	-4.71658	-2.73657
										-8.42520	-4.58729	-2.66714
										-8.04931	-4.49392	-2.54264
										-8.05649	-4.38857	-2.64320
										-8.03973	-4.50828	-2.67432
										-8.41801	-4.76686	-2.78924
										-8.04212	-4.84108	-2.55940
										-8.41801	-4.46758	-2.69108
										-8.05409	-4.59447	-2.59771
										-8.48026	-4.89614	-2.77009
										-8.30070	-4.97276	-2.64559
										-8.44196	-4.69024	-2.88980
										-7.81946	-4.63278	-2.81319
										-8.29351	-4.74291	-2.65517
										-8.31985	-4.80037	-2.61447
										-8.09958	-4.78601	-2.67193
										-8.05170	-4.60405	-2.65517
										-8.45871	-4.69024	-2.71742
										-8.33422	-4.97276	-2.61447
										-8.12831	-4.78601	-2.56419
										-8.37731	-4.44124	-2.62405
										-8.25521	-4.80756	-2.65278
										-8.49702	-5.26724	-2.77488
										-8.26000	-5.22654	-2.71981
										-8.25281	-4.68785	-2.63602
										-7.71172	-4.34308	-2.26252
										-8.51139	-4.52504	-2.48518
										-7.78594	-5.17387	-2.11647
										-8.26239	-5.33907	-2.35829
										-8.10437	-4.91290	-2.08296
										-8.44196	-4.67109	-2.50912
										-8.16423	-4.78362	-2.41814
										-8.34379	-4.80516	-2.60968
										-8.19535	-4.85305	-2.79164
										-7.94157	-4.79080	-2.95684
										-8.12831	-4.58250	-2.99515
										-8.26000	-4.52265	-2.84910
										-8.28394	-4.64475	-2.83713
										-8.26478	-4.58011	-2.64559
										-8.48266	-4.73334	-2.75812
										-8.09958	-5.03261	-2.63602
										-8.46350	-4.84347	-2.73657
										-8.42998	-4.84108	-2.72939
										-8.49223	-5.11401	-2.87544
										-8.40365	-4.95121	-2.77488
										-8.40604	-4.66391	-2.81319
										-8.28873	-4.68545	-2.78924
										-8.12831	-4.98952	-2.71263
										-8.31506	-5.08289	-2.70066
										-8.01100	-5.00388	-2.49715
										-8.44435	-4.81235	-2.56419
										-8.01339	-4.85544	-2.43969
										-7.88650	-4.77643	-2.54504
										-7.85059	-4.62320	-2.53546
										-7.93917	-4.67588	-2.61926
										-7.76440	-4.69742	-2.58813
										-8.00142	-4.50110	-2.59292
										-7.93438	-4.45561	-2.57377
										-8.12592	-4.70700	-2.54982
										-8.28154	-4.82671	-2.39660
										-8.42041	-4.84108	-2.47560
										-8.25521	-4.89614	-2.51870
										-8.57124	-4.92727	-2.62165
										-8.48505	-4.88417	-2.44448
										-8.20493	-4.91769	-2.38462
										-8.38689	-4.57053	-2.47082
										-8.25042	-4.42209	-2.36308
										-8.31746	-4.50349	-2.41575
										-8.33182	-4.42448	-2.25534
										-8.42280	-4.30717	-2.13563
										-8.54251	-4.18267	-2.15957
										-8.63110	-4.25450	-2.10450
										-8.60715	-4.23295	-2.10211
										-8.67419	-4.12282	-2.12845
										-8.84897	-4.21380	-2.22182
										-8.70053	-4.41730	-2.14281
										-8.86333	-4.35984	-2.25055
										-8.77954	-4.42927	-2.39420
										-8.69574	-4.49631	-2.43490
										-8.74362	-4.35266	-2.35350
										-8.71011	-4.24253	-2.37026
										-8.52575	-4.27365	-2.43730
										-8.49223	-4.24013	-2.43251
										-8.41562	-4.25450	-2.35829
										-8.48505	-4.27844	-2.27689
										-8.47069	-4.13957	-2.11169
										-8.32224	-4.14676	-2.09732
										-8.46350	-4.30717	-2.13084
>	15:12:10	51.433831	17.691422	150.60	20	36	43	0.00	10.30	57.90	-8.71968	-4.36463	-2.36308
										-8.65265	-4.45082	-2.48039
										-8.46350	-4.61123	-2.61207
										-8.66940	-4.44843	-2.60489
										-8.63110	-4.42927	-2.56658
										-8.47308	-4.46758	-2.55222
										-8.38689	-4.35266	-2.58095
										-8.42041	-4.42209	-2.63123
										-8.40604	-4.47955	-2.49955
										-8.41801	-4.19464	-2.42533
										-8.14268	-4.09169	-2.48039
										-8.46350	-4.45800	-2.60729
										-8.55927	-4.72855	-2.44448
										-8.58082	-4.60644	-2.50433
										-8.52575	-4.41730	-2.49715
										-8.47787	-4.41730	-2.46842
										-8.36295	-4.50110	-2.44927
										-8.42280	-4.53941	-2.55940
										-8.57124	-4.59926	-2.60250
										-8.49463	-4.52744	-2.44209
										-8.44435	-4.22816	-2.38702
										-8.51378	-4.24492	-2.57137
										-8.42041	-4.72615	-2.55940
										-8.42041	-4.64715	-2.32477
										-8.42520	-4.05817	-2.24576
										-8.27676	-4.12042	-2.24097
>	15:12:12	51.433693	17.691207	150.60	18	35	45	0.00	10.30	57.90	-8.70771	-4.22098	-1.96085
										-8.76517	-4.31435	-1.87705
										-8.58321	-4.60166	-1.94649
										-8.64067	-4.60166	-2.05183
										-8.57603	-4.33351	-2.07817
										-8.28633	-4.10127	-2.07098
										-8.26957	-4.05817	-2.09971
										-8.29591	-4.21380	-1.93212
										-8.34140	-4.33590	-1.88663
										-8.17859	-4.29520	-1.90100
										-8.11634	-4.13239	-1.98719
										-8.39407	-3.95762	-1.80523
										-8.55927	-3.94804	-1.56820
										-8.62870	-3.91452	-1.75016
										-8.87531	-3.99353	-1.97761
										-8.76038	-4.44364	-2.18351
										-8.73405	-4.75728	-2.37265
										-8.75081	-4.38618	-2.02310
										-8.88728	-3.87382	-1.70707
										-8.79869	-3.89297	-1.73819
										-8.69574	-4.23295	-1.91297
										-8.69095	-4.38857	-2.23618
										-8.48026	-4.26168	-2.19788
										-8.83939	-4.02944	-2.03507
										-9.00459	-4.06535	-1.95846
										-8.67180	-4.12521	-2.02310
										-9.13148	-4.09408	-1.97043
										-9.12670	-4.18985	-2.06141
										-8.78911	-4.43406	-2.16915
										-8.67180	-4.21619	-2.09732
										-8.71729	-3.88818	-1.91776
										-8.60955	-3.98635	-1.75974
										-8.63110	-3.98874	-1.89381
										-8.22648	-4.01747	-2.14999
										-8.37013	-3.97677	-2.29125
										-8.30549	-3.86424	-2.12126
										-8.19535	-3.96240	-2.09732
										-8.32703	-3.99353	-2.03028
										-8.36773	-3.92649	-2.01352
										-8.63828	-3.87382	-2.15239
										-8.50660	-3.89058	-2.23140
										-8.62391	-3.96001	-2.38941
										-8.53294	-4.01747	-2.18351
										-8.84418	-4.08930	-2.15239
										-8.88249	-4.29520	-2.12126
										-9.10994	-4.21380	-2.17633
										-9.04051	-4.18985	-2.21942
										-8.83700	-4.28083	-2.29365
										-8.88249	-4.16112	-2.33435
