>	16:16:00	51.113089	17.062426	145.40	23	38	51	0.01	24.10	28.20	9.98861	-0.00718	0.41420
										9.99579	-0.01197	0.41659
										9.99579	-0.01676	0.40701
										10.00058	-0.00479	0.42617
										10.01255	-0.00479	0.42138
										10.00297	-0.00479	0.40941
										9.99579	-0.00239	0.41180
										9.99340	-0.00958	0.41659
										10.00058	-0.00958	0.42617
										9.99579	-0.00958	0.41420
										9.99819	-0.00479	0.41899
										9.98861	-0.00958	0.41659
										9.99100	-0.00718	0.39983
										9.99100	-0.00958	0.42138
										9.98622	-0.00958	0.41180
										9.97664	-0.01197	0.41899
										9.98382	-0.00479	0.40701
										9.98622	-0.00479	0.40223
										9.98861	-0.00958	0.41420
										9.98382	-0.00958	0.40941
										9.99100	-0.00718	0.42138
										9.99100	-0.00479	0.42138
										9.99579	-0.01676	0.40701
										9.99579	-0.00958	0.41659
										10.00058	-0.01197	0.42856
										9.99340	-0.00718	0.42138
>	16:16:01	51.113086	17.062428	145.40	23	38	50	0.01	24.10	28.30	9.98143	-0.00718	0.41420
										9.98622	-0.01676	0.42617
										9.99340	-0.02155	0.41180
										9.99579	-0.01437	0.42856
										19.99158	0.00000	0.85234
										10.00776	-0.00718	0.41180
										9.99579	-0.00239	0.41899
										9.98382	-0.01197	0.40701
										9.98143	-0.00718	0.41659
										9.98143	-0.00958	0.41659
										9.99579	-0.00718	0.39983
										9.99819	-0.01915	0.39744
										9.99100	-0.01915	0.40941
										9.99340	-0.00958	0.41899
										10.00058	-0.01197	0.41899
										9.99819	-0.00958	0.42377
										10.00058	-0.01197	0.42377
										9.99340	-0.01437	0.43096
										9.99579	-0.01197	0.41659
										9.99340	-0.00718	0.42138
										9.98622	-0.00718	0.42138
										9.98861	-0.01676	0.41420
										9.99100	-0.00958	0.42617
										9.98861	-0.00958	0.41899
										9.99100	-0.00718	0.40941
										9.99579	-0.00958	0.39983
>	16:16:02	51.113083	17.062429	145.50	23	38	50	0.01	24.10	28.20	9.99819	-0.01915	0.41420
										10.00058	-0.01437	0.41899
										10.00058	-0.01915	0.42617
										9.99819	-0.00718	0.41899
										9.99819	-0.01915	0.41420
										9.99819	-0.01676	0.42138
										9.99579	-0.02155	0.41899
										9.99100	-0.01437	0.41420
										9.97664	-0.01915	0.41420
										9.98622	-0.01915	0.42617
										9.98622	-0.01197	0.42617
										9.97903	-0.01676	0.41420
										9.98382	-0.01197	0.41899
										9.98622	-0.01197	0.41659
										9.98382	-0.01437	0.41659
										9.98622	-0.00958	0.42138
										9.99100	-0.00718	0.42138
										9.99100	-0.01197	0.42856
										9.98861	-0.01437	0.42377
										9.98622	-0.01197	0.41420
										9.99340	-0.01197	0.39744
										9.98382	-0.01197	0.40223
										9.99579	-0.01676	0.40941
										9.99579	-0.00958	0.42138
										10.00297	-0.01676	0.42856
										9.99819	-0.00239	0.41899
>	16:16:03	51.113080	17.062430	145.40	23	38	50	0.01	24.10	28.30	9.99100	-0.01197	0.40462
										9.99340	-0.00958	0.39983
										9.99100	-0.00718	0.39265
										9.98861	-0.00718	0.40462
										9.99819	-0.00479	0.41420
										9.99819	-0.00479	0.41180
										9.98622	-0.01676	0.41180
										9.99340	-0.01437	0.41659
										9.99340	-0.01676	0.39983
										9.99340	-0.01197	0.43096
										9.98622	-0.01437	0.41899
										9.99579	-0.01437	0.41180
										9.98622	-0.01915	0.41420
										9.98622	-0.01197	0.41180
										9.98622	-0.00718	0.42138
										9.98861	-0.01197	0.42138
										9.98622	-0.01676	0.39983
										9.99340	-0.01197	0.41180
										9.99340	-0.00479	0.40462
										9.99819	-0.01197	0.40701
										9.99819	-0.00718	0.42377
										9.99100	-0.00718	0.41899
										9.98861	-0.00958	0.42617
										9.98622	-0.01437	0.40462
										9.98861	-0.01437	0.41420
										9.99100	-0.00718	0.40701
>	16:16:04	51.113077	17.062431	145.30	22	36	43	0.01	24.10	28.30	9.99340	-0.01676	0.41180
										9.98382	-0.01197	0.40462
										9.99340	-0.01676	0.40941
										9.99819	-0.01197	0.41420
										9.99340	-0.01437	0.42377
										9.99819	-0.01437	0.41899
										9.99819	-0.01197	0.42138
										10.00058	-0.01197	0.41180
										9.98861	-0.01437	0.39504
										9.99100	-0.00718	0.41180
										9.98143	-0.01197	0.40701
										9.98861	-0.00239	0.41180
										9.99340	-0.00239	0.41899
										9.99100	-0.00958	0.41659
										10.00537	-0.01197	0.42617
										9.98622	-0.00958	0.40941
										10.00058	-0.00718	0.41180
										9.99100	-0.01197	0.40941
										10.00058	-0.01197	0.41180
										10.00058	-0.00958	0.41180
										9.99340	-0.00718	0.40701
										9.99340	0.00239	0.41899
										9.98861	-0.01437	0.41899
										10.00058	-0.01197	0.41180
										10.00058	-0.01197	0.42138
										9.99579	-0.01915	0.42138
>	16:16:05	51.113075	17.062432	145.30	22	36	43	0.01	24.10	28.30	10.00058	-0.01676	0.41180
										9.99579	-0.00718	0.41659
										9.99340	-0.00958	0.42377
										9.99100	-0.00958	0.41899
										9.99100	-0.00239	0.42377
										9.98622	-0.01197	0.41180
										9.97664	-0.01676	0.41420
										9.98382	-0.00958	0.42138
										9.99819	-0.02155	0.43096
										9.98861	-0.01676	0.42617
										10.00297	-0.01197	0.41420
										9.98861	-0.00239	0.42617
										9.99340	-0.00718	0.40941
										9.99819	-0.00718	0.41659
										9.98622	-0.00239	0.41420
										9.99819	-0.00958	0.40223
										9.99579	-0.00958	0.40462
										9.98861	-0.00479	0.42138
										9.99100	-0.00958	0.41899
										9.98143	-0.00239	0.40462
										9.99340	-0.01197	0.41420
										9.99340	-0.01676	0.41659
										9.99579	-0.02155	0.42377
										9.99579	-0.02394	0.40462
										10.00058	-0.01197	0.41659
										9.99819	-0.00958	0.42856
>	16:16:06	51.113071	17.062433	145.30	22	36	43	0.01	24.10	28.20	10.00058	-0.01437	0.40701
										9.99579	-0.01197	0.40941
										9.98622	-0.01197	0.41659
										9.98622	-0.00958	0.41899
										9.98861	-0.01676	0.41180
										9.99340	-0.00479	0.40701
										9.99819	-0.01197	0.41180
										9.98861	-0.00958	0.40701
										9.99819	-0.01437	0.41180
										10.00058	-0.00718	0.41420
										9.98861	-0.01437	0.40701
										9.99100	-0.01437	0.39744
										9.99340	-0.01437	0.41659
										9.99100	-0.01197	0.41180
										9.99340	-0.00958	0.41420
										9.99340	-0.00958	0.41899
										9.99579	-0.00239	0.41899
										10.00297	-0.01676	0.41899
										9.98861	-0.01676	0.40701
										9.97903	-0.00718	0.41420
										9.98143	-0.00718	0.40462
										9.99340	-0.01197	0.40701
