>	11:08:03	51.129791	17.039828	110.10	17	23	23	0.01	14.10	24.20	0.77572	-0.11971	9.47625
											0.02873	-0.75178	11.30542
											-0.48363	-0.68474	11.35330
											-1.16837	-0.25857	9.76355
											-0.21069	0.13886	9.33739
											0.36871	0.16759	9.75398
											-0.12450	0.32561	9.86890
											0.14365	0.24421	9.17458
											0.56024	-0.13886	9.32781
											1.19710	-0.53151	11.33415
											0.39744	-0.41659	10.54885
											-0.41180	-0.32082	8.38928
											-0.69911	-0.19154	8.36055
											-0.65601	-0.10534	10.74997
											-0.65601	0.13408	11.05642
											-0.53151	0.21069	11.54963
											-0.60334	0.31603	11.41077
											-0.42138	0.35434	9.96946
											-0.07661	0.17717	9.12670
											0.79009	0.02394	9.97424
											1.46046	-0.21548	11.51611
											0.98641	-0.40701	11.45865
											0.67038	-0.35913	10.75475
											0.38786	-0.24421	9.71088
											0.55067	0.02873	9.17458
											0.58419	0.16759	10.27591
>	11:08:04	51.129793	17.039747	110.40	17	23	23	0.01	14.10	24.30	-0.03352	1.18274	9.68215
											-0.02394	1.80044	8.86812
											0.04310	2.09253	9.00220
											0.27294	2.11169	10.03170
											0.38786	1.86269	11.06121
											0.43574	1.51314	11.87045
											0.19154	1.13964	11.80820
											-0.24421	0.48842	10.74997
											-0.61292	0.05746	9.80665
											-0.80445	-0.34955	9.47146
											-0.46448	-0.88585	9.95509
											-0.31125	-1.28808	10.37168
											0.35434	-1.50835	11.00854
											-5.82749	-9.12191	-5.82749
											0.58419	-1.86748	9.94073
											0.93853	-2.04944	9.91678
											0.75178	-1.89142	10.23761
											0.80924	-1.89142	10.49139
											0.83797	-1.74777	10.85052
											0.82839	-1.58496	11.02290
											0.67995	-1.30723	10.37168
											0.39265	-0.95289	9.36133
											0.73263	-0.92416	9.91199
											0.50757	-1.22104	11.41077
											0.00000	-1.47483	11.08037
											-0.15802	-1.43652	9.03572
>	11:08:05	51.129799	17.039678	110.50	17	22	22	0.01	14.10	24.30	1.67594	-0.58419	10.24718
											1.80044	-0.50278	9.91678
											2.09253	-0.42617	10.25197
											1.96803	-0.42617	10.74039
											1.75734	-0.69432	10.67814
											1.71904	-1.10612	10.75954
											1.71425	-1.43652	10.57758
											1.54187	-1.96325	9.67736
											1.21625	-2.35111	9.66779
											1.62327	-2.67672	9.74919
											1.71904	-2.80600	9.68694
											1.47483	-2.78206	9.32302
											1.39343	-2.85868	9.46189
											1.81002	-2.83473	10.29507
											1.64242	-2.46603	10.59195
											1.26414	-2.24576	10.31422
