>	16:02:01	51.149748	17.114239	129.60	20	31	34	0.00	25.90	22.70	-8.96868	-3.00712	1.52989
										-8.82263	-2.97599	1.36230
										-9.06684	-3.12204	1.57778
										-8.88488	-3.00712	1.52989
										-8.95431	-3.03585	1.45089
										-9.02375	-2.97599	1.38864
										-9.05008	-3.05740	1.53229
										-8.87291	-3.02867	1.59693
										-8.95910	-3.00233	1.55863
										-8.91601	-2.97120	1.49877
										-8.82503	-2.99993	1.53468
										-9.00938	-3.08373	1.55144
										-8.88249	-2.97839	1.49159
										-8.81066	-3.02627	1.59214
										-8.82263	-3.05740	1.66397
										-8.82742	-3.04303	1.60651
										-9.03572	-2.99515	1.49877
										-8.86333	-3.01669	1.47243
										-8.79630	-2.93290	1.48201
										-8.87052	-2.99036	1.57060
										-8.86812	-3.03585	1.42694
										-8.95671	-3.11007	1.51074
										-8.96629	-3.06218	1.58257
										-8.96150	-2.99993	1.51553
										-8.79869	-2.90896	1.41018
										-8.92080	-2.97599	1.43652
>	16:02:03	51.149608	17.114234	129.50	20	31	34	0.00	25.90	22.70	-9.35654	-3.18668	0.37110
										-9.22965	-2.97839	0.00718
										-9.29190	-2.94487	0.03831
										-9.15782	-2.80122	0.05028
										-9.09797	-2.83234	0.05507
										-9.08839	-2.95205	-0.16520
										-8.74602	-2.64080	-0.64165
										-9.04529	-2.66714	-0.87149
										-9.71567	-3.28484	-0.48123
										-9.68215	-3.09570	-0.89064
										-9.36372	-2.58574	-1.43413
										-9.57920	-2.95923	-0.86910
										-9.57920	-3.19865	-0.19632
										-8.99980	-2.59292	-1.07021
										-9.43316	-2.46124	-1.30723
										-8.72686	-2.35589	-1.32878
										-9.50977	-2.70305	-1.61130
										-9.81144	-2.71502	-1.72383
										-9.63906	-2.77967	-1.35512
										-10.58237	-3.13880	-1.14682
										-9.47864	-3.06218	-0.72065
										-9.17219	-2.93050	-1.28569
										-9.02375	-2.79643	-1.29047
										-8.95192	-2.41096	-1.62806
										-9.71806	-2.54743	-1.77171
										-9.52892	-2.65517	-1.74298
>	16:02:06	51.149413	17.114227	128.30	21	32	36	0.00	25.90	22.70	-9.78031	-2.58095	-1.91057
										-9.43794	-2.42293	-1.78607
										-9.19373	-2.85149	-1.28329
										-2.30083	39.77727	-2.91374
										-9.14346	-2.79882	-1.22104
										-9.29669	-2.97839	-0.97683
