>	11:01:02	51.110779	17.030632	121.40	35	57	72	0.00	7.60	49.80	11.69807	16.28775	3.57454
										12.61505	12.84250	4.52983
										12.61984	14.37000	2.50673
										12.45703	14.38676	-2.19069
										11.74356	12.04523	5.12359
										-0.00239	-0.00239	-0.00239
										12.88081	12.92390	4.45561
										9.71328	11.76990	6.12676
										10.43872	11.94946	6.57208
										12.95263	8.24324	9.44513
										11.74835	11.52329	1.35033
										13.92947	11.91594	3.61524
										12.44027	16.44577	-2.25534
										10.38844	6.62236	7.59201
										12.16494	14.88475	-5.04698
										11.41316	13.48175	6.68701
										11.78666	13.45541	4.20422
										13.25669	13.04601	6.28717
										11.09713	11.50414	11.82257
										10.09874	10.26873	6.46674
										10.36689	13.83849	4.58490
										-0.00239	-0.00239	-0.00239
										8.74123	11.83933	4.41012
										10.39562	11.77708	4.07493
										11.00615	11.67413	0.85473
										11.06121	10.86489	9.09797
>	11:01:06	51.110675	17.030829	118.70	34	54	68	0.00	7.70	49.80	11.66455	11.49935	3.52426
										12.01410	11.60230	6.68940
										-2.30083	4.90333	0.00000
										-0.00239	-0.00239	-0.00239
										13.81933	9.44273	8.28394
										13.41471	8.66701	9.25119
										13.04361	13.07713	3.38061
										11.50893	14.51126	0.16281
										12.10030	14.65970	3.56257
										12.79940	14.39394	3.79002
										13.29261	7.51300	12.31099
										12.41154	11.59512	5.15950
										11.55202	12.79701	6.21295
										14.63815	15.25825	3.32794
										12.61744	10.48421	7.68778
										11.80102	13.40992	5.72454
										12.10030	16.24945	5.96874
										11.81539	11.49456	3.88100
										9.10036	14.40352	4.35745
										11.82257	14.92545	7.36935
										11.70046	14.86320	1.35272
										12.03326	15.76103	2.85628
										13.74990	14.41549	-0.61052
										13.25909	12.76110	4.55377
										11.69807	10.10832	2.07338
										12.23676	9.73243	7.17303
>	11:01:10	51.110756	17.030874	115.70	33	52	63	0.00	7.60	49.80	9.96227	13.55358	4.84826
										13.43865	15.33726	1.56820
										12.09790	11.79863	1.55384
										12.54801	12.35647	10.87207
										11.79863	12.11705	5.50188
										9.61272	13.52485	6.85460
										11.68849	11.46344	8.18099
										11.42513	9.88805	13.31655
										13.30697	15.59583	-1.02472
										9.81383	16.18720	4.31196
										10.90080	15.67244	3.02867
										12.69885	16.57266	1.38864
										11.93031	17.06587	-5.53779
										-2.30083	-31.55797	8.27436
										-0.00239	-0.00239	-0.00239
										10.72363	10.91995	7.57286
										17.99003	33.68163	-5.78918
										12.54322	15.31810	2.01592
										12.07635	11.62864	2.25534
										11.48738	11.47062	11.47301
										13.10586	15.17924	-2.81558
										-2.30083	5.51624	0.00000
										-0.00239	-0.00239	-0.00239
										11.39401	14.47534	-2.82276
										10.64941	14.74110	1.19950
										12.33014	13.30458	4.37660
>	11:01:13	51.110801	17.030782	118.80	35	58	70	0.00	7.60	49.80	11.02769	13.29500	4.33111
										12.32535	12.76828	2.15478
										10.55843	12.13621	4.73094
										11.78905	13.31176	5.32231
										12.18170	11.42034	4.07733
										9.19373	16.14410	7.44357
										10.52252	15.21515	3.39019
										11.23838	11.19289	3.59130
										11.68370	12.96460	-1.24738
										11.36049	11.75792	9.23204
										11.93510	13.22078	2.81079
										12.42112	10.91517	4.53701
										10.97981	13.62780	3.69186
										12.00213	13.34767	3.15077
										10.20648	13.04601	1.80283
										11.60470	14.11861	1.93930
										13.16093	12.85686	3.98635
										11.39401	11.27908	4.30477
										-0.00239	-0.00239	-0.00239
										11.83933	11.93270	4.02944
										12.18170	13.64695	-0.83797
										11.01572	12.50731	5.30316
										11.75792	13.69483	2.74854
										11.73877	10.94150	6.31112
										11.82017	13.52245	1.95367
										11.38682	13.60625	3.91452
>	11:01:17	51.110825	17.030597	119.00	36	60	77	0.00	7.60	49.80	10.78827	12.37802	3.88340
										9.40682	12.52886	4.04381
										11.30781	13.66371	2.47321
										12.09551	12.65575	5.52103
										10.94629	12.10748	3.69186
										10.51294	13.74032	3.36625
										12.23437	12.73236	2.69348
										12.26071	13.39316	3.32555
										11.47062	12.72997	4.70461
