>	11:12:00	51.132779	17.047990	110.40	11	17	18	0.01	10.40	29.20	1.01993	-0.68474	12.21522
											-0.15802	-0.46448	8.84418
											-1.05824	-0.92416	7.55131
											-0.59376	-1.10133	9.79707
											0.10534	-0.60813	11.28627
											-0.60334	-0.24900	10.37168
											-0.09098	-0.11013	11.36767
											-1.30245	-0.11013	9.58638
											-1.75734	-0.02394	7.56089
											0.02394	-0.02873	10.47703
											1.17795	0.23942	14.08269
											1.05824	0.79487	13.05319
											-0.23463	0.33519	9.05966
											0.36871	-0.26815	7.98227
											1.53229	0.12929	9.73961
											2.09732	0.23942	11.44907
											2.15957	0.23463	13.23515
											0.64165	0.21069	11.28627
											-0.27773	0.56503	8.45153
											0.14365	0.45011	8.06367
											0.70390	0.50757	10.15620
											0.11013	0.22984	10.81221
											-0.78530	-0.44053	9.30866
											0.22505	-0.78051	10.85531
											0.40701	-0.97683	12.04283
											-0.23942	-0.73741	10.70208
>	11:12:01	51.132776	17.048050	109.90	11	17	18	0.01	10.40	29.10	-1.09654	0.27294	9.47146
											-1.16358	0.51236	8.26000
											-0.07183	0.56024	9.22725
											1.03908	0.45969	11.39161
											1.43652	0.70868	12.21043
											0.83318	0.55067	9.12670
											1.02472	0.29688	8.71968
											1.90100	0.58897	11.08037
											1.06303	0.83318	10.34774
											1.20189	0.63207	10.09874
											0.99120	0.17717	12.08593
											0.23463	0.07183	10.50576
											1.06303	0.49799	10.70208
											-0.45011	0.19632	9.45231
											0.34477	0.49799	9.80665
											-0.08140	0.19632	11.43950
											-0.47884	-0.01437	10.97023
											-0.27294	-0.21069	9.26077
											-0.53630	-1.08697	9.60075
											0.53630	-0.77572	11.45865
											-0.20111	-0.84755	11.40119
											0.00479	-0.56982	10.24239
											-0.47884	-1.35991	9.53371
											-0.65122	-1.59454	9.06445
											0.15802	-1.48919	9.57681
											-0.21548	-1.24020	8.82503
>	11:12:02	51.132770	17.048117	109.60	11	17	18	0.01	10.30	29.10	2.36547	-0.34955	9.96946
											1.34075	0.18675	12.19127
											0.53151	0.45011	9.19852
											0.74220	0.10056	8.97347
											0.85234	-0.24900	11.14261
											-0.09098	-0.21069	10.13226
											-1.13485	-0.54109	8.03973
											0.35434	-0.65122	10.95587
											0.84755	-0.22027	13.69483
											-1.03430	-0.08619	9.49540
											-1.14922	-0.45969	6.74686
											0.76614	-0.74220	10.64941
