>	10:38:02	51.114920	17.076353	104.00	24	49	60	0.00	9.40	44.30	1.92733	-2.40378	11.08755
										1.88424	-1.17316	9.75398
										-0.55306	-1.05584	4.92248
										0.55545	-3.92410	14.51604
										1.55144	-0.59855	8.94713
										-2.60489	3.28006	0.52194
										-2.96402	-1.53468	8.40125
										-0.68953	-3.30400	11.29106
										0.14365	-0.45729	5.22415
										-1.52750	1.11570	8.87291
										1.48680	-1.65200	4.86502
										1.43173	0.44772	4.73573
										-0.53630	2.58574	0.52672
										0.15083	-1.94170	-2.82037
										-0.97205	-1.39343	8.98783
										-0.95289	1.94170	2.39660
										0.47166	0.50039	2.66714
										0.76854	-1.63524	9.18655
										-0.27533	1.37188	2.67193
										-1.00796	-0.29928	8.02297
										-0.16281	-1.10612	7.91762
										-0.38786	-1.22344	11.19050
										3.46920	-2.59771	8.52575
										0.00479	-1.31681	8.47069
										-0.33998	-0.25139	13.51048
										-0.65362	-2.30801	12.45703
>	10:38:06	51.114874	17.076582	104.20	26	50	62	0.00	9.40	44.30	1.21147	5.99269	-1.75974
										0.67756	0.96965	8.72447
										0.72305	-0.53630	3.73495
										-1.00317	-0.02873	5.09007
										-1.24977	-0.07661	11.09473
										-2.07577	2.75333	13.32613
										-0.15083	2.81079	4.18985
										-0.11013	-0.49081	9.88566
										2.32238	-1.51792	7.08205
										0.52912	0.07901	9.45949
										-0.95289	-4.59687	12.65575
										1.57778	-3.02627	8.76278
										0.86910	-2.26013	9.17698
										1.27850	-0.18196	11.00375
										0.79727	-0.30885	3.96959
										-2.22182	-2.83952	10.55125
										-1.10852	-0.18914	6.08127
										2.88022	3.19147	1.19231
										0.21069	2.03507	7.78355
										-1.18274	1.80283	5.55455
										0.64643	-3.47399	19.71865
										0.04788	-4.60644	14.93024
										0.65841	1.36230	5.74130
										1.48680	-0.77093	4.53222
										1.23780	0.88346	8.85855
										-2.46842	-0.88825	14.07312
>	10:38:09	51.114838	17.076720	103.20	27	51	63	0.00	9.30	44.40	-1.73819	-0.86670	7.61356
										0.04549	-2.63841	9.91678
										1.34075	-1.07500	9.16979
										1.31681	-0.92895	4.98952
										0.45729	-3.72059	12.10030
										-0.27773	-0.81642	13.50330
										-0.95529	0.14365	7.97269
										-0.02634	0.24181	7.14190
										-1.11809	-3.73735	12.73715
										-2.52109	-0.53151	10.08917
										0.44053	-3.40934	12.38999
										1.16598	-0.81403	9.97664
										0.91698	-2.06859	11.07318
										-0.55785	-1.93691	9.63666
										0.92177	-0.42617	0.10295
										-0.72065	-4.42688	18.66041
										0.89543	-4.38378	8.53294
										2.07338	1.20668	2.57137
										-1.75016	0.28970	5.45878
										-0.72305	-3.90255	10.03410
										0.93853	-0.59616	5.80354
										1.86508	-3.35907	11.69089
										1.09654	-1.19950	2.17154
										0.89304	0.03831	12.26310
										-0.90740	0.62728	4.83150
										-0.67995	-2.41575	14.36521
>	10:38:13	51.114874	17.076886	101.70	27	49	60	0.00	9.30	44.50	0.23463	-1.87466	8.25042
										0.34955	-5.37019	12.66293
										0.94332	2.48518	3.55300
										0.40941	-0.92177	7.24007
										-0.99120	-3.80918	13.63498
										1.01514	1.85311	5.01106
										-1.19950	-1.44131	11.52808
										-0.13408	-1.59693	11.84651
										-0.19872	-0.80206	7.48667
										0.63207	-0.28012	5.07092
										-1.79086	-2.66475	11.11149
										-2.05901	5.05177	7.75961
										2.13084	-2.09732	10.78348
										0.37350	0.27773	6.62476
										-1.07260	0.33279	2.80122
										2.09253	-1.48201	11.03248
										1.07739	2.04704	-0.03112
										-1.31442	-5.82030	11.76271
										2.02071	-3.54102	0.28730
										-0.58897	-2.49715	9.66779
										0.79487	-1.03908	9.94551
										2.20745	-3.20823	4.75249
										-0.47884	-5.98072	17.36993
										0.95050	0.85712	5.67665
										-1.32639	0.60094	6.27041
										-0.45729	-2.98318	3.39258
>	10:38:16	51.114904	17.077011	104.40	28	51	64	0.00	9.30	44.60	-0.60094	-1.41976	14.42028
										-0.54109	-1.40061	15.12896
										-1.58736	-3.14598	11.65737
										-1.35512	-1.75734	8.46829
										0.47645	1.65200	2.72939
										0.77093	-2.10690	10.49139
										-0.01676	0.49081	8.39647
										1.41976	0.87628	7.55371
										-0.17717	-5.23373	18.13847
										1.04627	-1.72861	12.66533
										-0.08859	-2.85628	9.87369
										-1.35751	2.53785	3.45244
										0.27533	3.01430	5.28640
										0.06225	-1.97043	6.99107
										0.25857	2.49955	17.31965
										-1.83635	3.01430	7.45315
										0.01437	-3.62003	17.65484
										-0.84994	-0.83079	8.56645
										-1.56341	-4.94403	17.13291
										-0.89064	-1.14443	9.31344
										2.58574	-3.54581	10.24958
										-0.74939	0.30406	8.25042
										-0.29928	-0.35674	8.76757
										-0.14126	-2.36308	10.15860
										0.49560	-0.05986	6.33985
										-0.36392	-0.55545	9.94551
>	10:38:20	51.114845	17.077264	104.30	27	50	64	0.00	9.30	44.70	-0.70868	-1.40540	9.67257
										-0.55306	-2.36547	10.72842
										-0.82361	-0.68474	9.25119
										-1.04627	-1.18274	9.88805
