>	11:17:00	51.131988	17.057212	113.20	11	15	17	0.01	7.50	34.50	2.60010	3.59130	13.29740
											-3.85466	2.19309	9.57202
											-0.24900	1.52750	10.50097
											2.46124	1.84832	12.48816
											2.30322	1.87705	9.92157
											1.77650	1.37906	7.37893
											1.99676	1.07739	6.44040
											0.18196	0.70868	9.68215
											-1.08697	0.78051	12.14339
											1.53708	0.99599	10.38126
											1.74298	1.13485	11.27669
											1.02472	0.82839	9.66779
											1.06781	0.54588	7.55610
											8.19775	2.65756	20.70027
											9.93115	5.30555	24.72253
											4.19943	4.08451	13.94862
											0.88107	3.84988	7.41245
											-4.32872	0.65122	5.36780
											-1.50356	0.05746	2.45166
											-1.07739	-0.49799	2.34632
											-0.55067	0.09577	3.19865
											-1.25456	-1.24498	3.01191
											-2.30801	-2.35111	4.82671
											-0.44532	-1.47962	5.09007
											2.42293	-0.28252	14.50407
											1.54187	1.68073	21.63880
>	11:17:01	51.131997	17.057199	113.40	9	14	15	0.01	7.50	34.50	0.94810	1.42216	8.21211
											1.21625	0.02873	8.03973
											1.40779	-0.67516	9.19373
											2.05422	-0.50278	9.05008
											1.87705	-0.74699	9.63906
											2.53307	0.42138	11.76032
											2.32716	0.17238	12.56956
											2.12605	1.01035	10.92235
											1.07739	0.51715	8.82503
											0.70390	0.20590	7.40287
											0.68474	-0.31603	7.29274
											1.36948	-0.53151	7.73806
											4.02705	0.61770	16.10819
											2.98796	1.00078	14.85842
											1.91536	0.84755	10.16578
											1.04387	0.12929	7.54174
											0.34477	0.22027	8.18338
											3.17471	0.69911	12.10030
											2.40857	0.59376	12.67490
											3.09331	0.90501	9.33260
											2.22182	1.04387	9.75877
											2.90177	1.52271	9.23683
											2.20745	0.32561	9.96467
											2.73418	0.84276	9.73482
											2.72939	0.87149	10.58716
											3.53384	1.45089	12.11466
>	11:17:02	51.132004	17.057190	113.20	9	14	15	0.01	7.50	34.40	2.48518	1.48441	15.17445
											-0.27294	0.76614	10.29986
											-5.75566	-4.66869	10.04607
											-0.32082	-1.36469	6.35421
											0.89064	-0.35913	6.99586
											4.29520	1.78607	14.83447
											3.99832	2.26970	12.98615
											3.91213	1.81002	9.27993
											3.13162	1.12527	7.58483
											3.60088	1.16358	9.99340
											3.95043	1.65679	11.77468
											3.58173	0.80924	10.23282
											3.31358	0.37828	9.08839
											2.06380	0.03352	9.06924
											-4.19943	-2.55701	12.16254
											-1.03908	-0.83318	12.28704
											1.88184	0.20111	9.32302
											2.22182	1.08218	9.30866
											3.13162	1.09176	9.19373
											2.97360	1.68552	10.24718
											3.18429	1.18752	10.09874
											-1.69988	-1.31681	9.86411
											-1.39821	-0.86670	9.85453
											1.83396	-0.13408	10.57279
											2.36547	0.83318	10.24718
											2.55701	1.08697	8.64307
>	11:17:03	51.132014	17.057173	113.90	9	14	15	0.01	7.50	34.50	0.06225	0.98162	9.32302
											0.95768	1.96803	10.77870
											0.72305	1.38864	10.48660
											0.30167	1.16358	9.55287
											0.20111	1.01035	9.83059
											0.46448	0.89064	10.33816
											0.27294	0.87149	10.45787
											0.08619	1.23541	10.06522
											-0.02394	1.37427	9.82580
											-0.16281	1.71904	10.09874
											-0.17717	1.76692	10.45787
											-0.20111	1.49877	10.18972
											-0.31125	1.18274	9.85453
											-0.27294	1.23062	9.96946
											-0.38786	1.35512	10.24718
											-0.61292	1.30723	10.05565
											-0.73741	1.18274	9.95030
											-0.66080	0.99599	10.09395
											-0.69432	0.77093	10.03649
											-0.67516	0.65601	9.97903
											-0.54588	0.66080	10.32380
											-0.40701	0.85234	10.15620
											-0.65122	1.18752	9.59117
											-0.79009	1.36948	9.78271
											-0.78051	1.73340	10.25197
											-0.75178	2.03507	10.29986
>	11:17:04	51.132014	17.057166	114.40	9	14	15	0.01	7.50	34.50	-0.57940	0.90022	10.24718
											-0.37828	0.46448	10.20888
											-0.15323	0.25857	10.06522
											-0.00958	0.35913	10.08917
											0.11013	0.78530	10.11311
											0.22027	1.41737	10.11311
											0.17238	1.99198	10.04128
											0.28730	2.44209	10.16099
											0.56024	2.88262	10.34295
											0.99599	2.72460	10.27112
											1.47962	2.59053	10.24239
											1.70946	2.48518	10.30943
											1.79086	2.05901	10.26155
											1.58017	1.71425	10.07959
											1.24977	1.79565	9.73004
											0.90980	1.89621	9.49540
											0.69432	1.88663	9.39964
											0.48842	1.97761	9.18416
											0.22505	1.96803	9.03093
											0.05267	1.86748	8.95910
											-0.10534	1.82438	8.98783
											-0.17717	1.82917	8.90164
											-0.11971	1.72383	8.86333
											-0.22027	1.65200	8.94953
											-0.33998	1.79086	9.18895
											-0.37350	1.67115	9.48583
>	11:17:05	51.132012	17.057152	114.40	9	14	15	0.01	7.50	34.50	0.26815	1.69031	9.93115
											0.37350	1.68552	10.00776
											0.84276	2.40378	9.79707
											0.65122	2.35589	10.32380
											0.86191	2.79643	10.48660
											0.88107	2.87783	10.58716
											0.93374	2.99754	10.91756
											0.82361	2.59531	11.12346
											0.78051	2.60489	11.08037
											0.52672	2.27449	11.01812
											0.34955	2.10211	10.84573
											0.15323	1.97761	10.42914
											-0.08140	1.82917	10.29028
											-0.20111	1.74298	9.89763
											-0.30646	1.65200	9.48104
											-0.18196	1.74777	9.13148
											-0.15802	1.61369	8.94474
											-0.07183	1.54665	8.85376
											-0.14365	1.22104	9.16500
											-0.31125	1.23541	9.39006
											-0.45490	1.08697	9.83059
											-0.17238	1.00078	10.44830
											0.43096	1.27850	10.75954
											0.81403	1.54665	11.15698
											1.02951	1.73340	11.68849
											1.01514	1.93930	12.13381
>	11:17:06	51.132015	17.057135	114.10	9	14	15	0.01	7.50	34.50	0.51236	3.27527	9.56723
											0.62249	3.45723	10.01734
											0.67995	3.53384	10.21366
											0.70868	3.03106	10.31901
											0.71826	2.65756	10.30464
											0.71826	2.43251	10.13226
											0.82361	2.38941	9.80186
											0.84276	2.52349	9.32781
											0.65601	2.84431	8.74841
											0.33040	3.06937	8.37492
											-0.03831	2.99275	8.24563
											-0.41180	2.65278	8.30788
											-0.67516	2.30801	8.48026
											-0.69432	2.06859	8.62391
											-0.64643	2.00634	8.73884
											-0.51236	1.94888	8.88728
											-0.35913	1.72383	9.08360
											-0.18196	1.68552	9.18895
											-0.01915	1.90100	9.39964
											0.26815	2.09732	9.89284
											0.73263	2.18830	10.54885
											1.08218	2.19788	11.19529
											1.24020	2.04944	12.01889
											1.49398	2.26970	12.59350
											1.72861	2.55701	12.57435
											1.84832	2.64799	12.06199
>	11:17:07	51.132021	17.057120	114.20	11	15	17	0.01	7.50	34.50	0.48363	2.74854	9.16022
											0.47884	2.81079	8.78672
											0.44053	2.82995	8.61434
											0.28730	2.81558	8.53294
											0.02394	2.69108	8.50899
											-0.26336	2.43730	8.59997
											-0.53630	2.23618	8.80587
											-0.58897	2.20745	9.11712
											-0.47884	2.22182	9.70131
											-0.26815	2.41336	10.34295
											-0.05746	2.47560	10.70208
											0.05746	2.68151	10.77391
											-0.08140	2.34153	10.87446
											-0.24421	1.77171	11.14740
											0.01437	0.94810	11.75074
											1.02472	0.58897	12.50252
											2.21224	1.01514	12.99573
											3.16992	1.85311	13.26388
											3.66792	2.43730	13.30219
											3.71580	2.52349	13.01967
											3.28484	2.34153	12.20085
											2.42293	2.00634	10.83137
											1.58496	1.87705	9.40921
											0.89064	1.82917	8.32224
											0.44053	1.82917	7.60398
											0.14844	1.69509	7.15387
>	11:17:08	51.132025	17.057098	114.80	11	15	17	0.01	7.50	34.50	0.86670	3.01191	11.75553
											0.43574	2.98318	11.61188
											-0.07183	3.01191	11.17613
											-5.82749	-9.12191	-5.82749
											-0.89543	2.48039	10.52012
											-1.06781	2.33195	10.23761
											-0.95768	2.11647	9.91199
											-0.53630	2.17394	9.41879
											-0.24900	2.41814	9.25598
											0.16759	2.61447	9.19852
											0.37828	2.66714	9.36133
											0.18675	2.22661	10.25197
											0.68953	1.46046	11.66934
											1.67115	1.71425	12.44506
											2.50433	2.36068	12.67012
											2.76770	2.80600	12.64139
											2.39420	2.62405	12.64617
											1.71425	2.18830	12.45943
											1.23541	2.07338	11.85130
											1.11091	2.01592	11.14740
											0.96726	2.16915	10.48660
											0.79487	2.11169	10.01255
											0.62728	1.81959	9.69652
											0.41180	1.56581	9.54329
											0.13886	1.47483	9.48104
											0.02394	1.64721	9.42358
>	11:17:09	51.132031	17.057085	114.60	11	15	17	0.01	7.50	34.50	1.36948	2.55701	10.14184
											1.15401	2.57137	9.47146
											0.87628	2.48997	8.94953
											0.43574	2.28886	8.58082
											0.18196	2.12126	8.23605
											0.04310	1.90100	7.98706
											-0.06704	1.72861	7.80989
											-0.21548	1.57060	7.58004
											-0.41180	1.37906	7.31668
											-0.65601	1.60890	7.06768
											-1.26893	1.79565	7.64708
											-1.17316	1.31202	9.14106
											-0.35434	1.38864	10.30464
											0.39744	1.97282	11.24317
											1.01035	2.61447	12.03326
											1.47004	3.02627	12.42112
											1.65679	3.02627	12.15776
											1.60890	2.95923	11.44907
											1.33596	2.86347	10.55364
											0.75178	2.94966	9.39006
											0.00000	2.76770	8.52815
											-0.76136	2.55701	7.88650
											-1.30245	2.16436	7.66623
											-1.30723	1.81002	7.74764
											-0.93853	1.70946	8.09240
											-0.41180	1.66158	8.59997
