index;Time;Latitude;Longitute;Height;Pm1.0;Pm2.5;Pm10;HCHO;Temperature;RH;aX;aY;aZ
;2021-11-18 15:14:05.880000;;;;;;;;;;9.43316;2.90177;1.05824
;2021-11-18 15:14:05.920000;;;;;;;;;;9.42837;2.90177;1.05584
;2021-11-18 15:14:05.960000;;;;;;;;;;9.42837;2.89938;1.05345
True;2021-11-18 15:14:06;51.113240999999995;17.062279999999998;132.5;4.0;8.0;8.0;0.0;23.6;33.2;9.42597;2.92093;1.09176
;2021-11-18 15:14:06;;;;;;;;;;9.42597;2.9305;1.08457
;2021-11-18 15:14:06.040000;;;;;;;;;;9.411610000000001;2.90656;1.08457
;2021-11-18 15:14:06.080000;;;;;;;;;;9.430760000000001;2.90656;1.06781
;2021-11-18 15:14:06.120000;;;;;;;;;;9.423580000000001;2.91614;1.04148
;2021-11-18 15:14:06.160000;;;;;;;;;;9.42118;2.91614;1.0319
;2021-11-18 15:14:06.200000;;;;;;;;;;9.42837;2.91614;1.04387
;2021-11-18 15:14:06.240000;;;;;;;;;;9.43316;2.91135;1.05345
;2021-11-18 15:14:06.280000;;;;;;;;;;9.43555;2.90896;1.07021
;2021-11-18 15:14:06.320000;;;;;;;;;;9.43555;2.91853;1.0726
;2021-11-18 15:14:06.360000;;;;;;;;;;9.42597;2.91614;1.06542
;2021-11-18 15:14:06.400000;;;;;;;;;;9.42837;2.90417;1.06781
;2021-11-18 15:14:06.440000;;;;;;;;;;9.42597;2.90417;1.06063
;2021-11-18 15:14:06.480000;;;;;;;;;;9.42597;2.90896;1.05345
;2021-11-18 15:14:06.520000;;;;;;;;;;9.430760000000001;2.90896;1.05345
;2021-11-18 15:14:06.560000;;;;;;;;;;9.43316;2.90417;1.04866
;2021-11-18 15:14:06.600000;;;;;;;;;;9.43555;2.90656;1.06303
;2021-11-18 15:14:06.640000;;;;;;;;;;9.42597;2.90656;1.06781
;2021-11-18 15:14:06.680000;;;;;;;;;;9.42597;2.91853;1.06303
;2021-11-18 15:14:06.720000;;;;;;;;;;9.43555;2.91853;1.06542
;2021-11-18 15:14:06.760000;;;;;;;;;;9.430760000000001;2.91614;1.06542
;2021-11-18 15:14:06.800000;;;;;;;;;;9.423580000000001;2.91614;1.07978
;2021-11-18 15:14:06.840000;;;;;;;;;;9.43316;2.91374;1.08457
;2021-11-18 15:14:06.880000;;;;;;;;;;9.42837;2.91135;1.07739
;2021-11-18 15:14:06.920000;;;;;;;;;;9.43316;2.90896;1.05824
;2021-11-18 15:14:06.960000;;;;;;;;;;9.430760000000001;2.91853;1.06303
